forward_from,forward_to,count
1611514902,1422646676,7
1731141767,1606254367,7
1180918899,1301962344,7
1378694795,1215292658,7
1357092496,1301962344,7
1226087565,1301962344,7
1506450597,1606625424,7
1050705737,1606625424,7
1529309353,1731141767,7
2126832897,1731141767,7
1691914868,1646446376,7
1259484976,1646446376,7
1691914868,1731141767,7
1696714919,1731141767,7
1361571144,1862724187,7
1653555472,1668678283,7
1245218446,1731141767,7
1468030528,1301962344,7
1479223377,1606254367,7
1319091868,1606625424,7
1564012790,1301962344,7
1572171702,1731141767,7
1859830582,1731141767,7
1404583789,1731141767,7
1781480731,1606254367,7
1301962344,1910155003,7
1286543091,1862724187,7
1189641428,1606625424,7
1660664068,1606254367,7
1884916674,1731141767,7
1392759909,1301962344,7
2085605636,1646446376,7
1752947067,1422646676,7
1301962344,1668678283,7
1411382557,1301962344,7
1601173205,1301962344,7
1184692987,1731141767,6
1467084901,1731141767,6
1730235724,1235541026,6
1204644045,1301962344,6
1462876169,1301962344,6
1456081291,1731141767,6
1414866980,1606625424,6
1414866980,1731141767,6
1734047722,1731141767,6
1453541747,1731141767,6
1422646676,1958703743,6
1382842129,1606625424,6
1852275036,1049610340,6
1253911078,1301962344,6
1896949650,1731141767,6
1366782055,1422646676,6
1864887810,1668678283,6
2076316402,1190986829,6
1676275372,1731141767,6
1568954471,1301962344,6
1509080904,1301962344,6
1651014070,1215292658,6
1050103634,1731141767,6
1635862402,1614269632,6
1910155003,1606254367,6
1361571144,1731141767,6
1361571144,1772238161,6
1850631337,1731141767,6
1129876761,1731141767,6
1253603220,1970256187,6
1102263172,1301962344,6
1559120377,1731141767,6
1322761363,1301962344,6
1826823973,1614269632,6
1864551878,1301962344,6
1197163972,1301962344,5
1201925467,1606625424,5
1700352017,1862724187,5
1657331448,1731141767,5
2072203049,1614269632,5
2076787335,1606254367,5
1653555472,1606254367,5
1406408275,1731141767,5
1405149934,1731141767,5
1958174820,1731141767,5
1422594647,1958703743,5
2046462374,1422646676,5
1653555472,1422646676,5
1749839110,1190986829,5
2133335868,1731141767,5
1032704277,1301962344,5
1675241082,1606625424,5
2127327041,1301962344,5
1050705737,1862724187,5
1135598718,1668678283,5
2126832897,1606625424,5
1172517043,1614269632,5
2012609503,1731141767,5
1487229384,1606625424,5
1997883763,1731141767,5
1073980200,1731141767,5
1540400395,1301962344,5
1389988104,1606625424,5
1324465414,1614269632,5
1801395955,1614269632,5
1796884368,1731141767,5
1614041121,1301962344,5
1804310969,1731141767,5
1309409559,1768292617,5
1929617465,1731141767,5
1259484976,1973090987,5
1292529257,1606625424,5
1900950642,1606625424,5
1301711481,1301962344,5
1900701634,1731141767,5
1295914050,1301962344,5
1229220511,1422646676,5
1862724187,1804905770,5
1371788048,1731141767,5
1378694795,1731141767,5
1783986700,1606625424,5
1295920458,1731141767,5
1286543091,1422646676,5
1373385240,1731141767,5
1896611644,1606254367,5
1892322023,1731141767,5
1443662736,1301962344,4
1184692987,1301962344,4
1447433852,1731141767,4
1245218446,1301962344,4
1606254367,1804905770,4
1245218446,1606254367,4
2090976795,1731141767,4
2092795368,1190986829,4
1711696477,1215292658,4
1245218446,1768292617,4
1645769951,1323992627,4
1572759472,1606625424,4
1646446376,1958703743,4
1481782197,1606625424,4
1488338305,1614269632,4
1155189272,1731141767,4
1130340254,1215292658,4
1332218554,1862724187,4
1334712886,1731141767,4
1286987350,1731141767,4
1594065391,1606625424,4
1096992702,1731141767,4
1559392283,1422646676,4
1114912074,1768292617,4
1114912074,1772238161,4
1827540833,1731141767,4
1671535621,1301962344,4
1320674472,1731141767,4
1805833538,1301962344,4
1348167958,1646446376,4
1130340254,1862724187,4
1525546583,1731141767,4
1525546583,1606625424,4
1896949650,1301962344,4
2083183611,1606625424,4
1351984384,1323992627,4
2037497033,1301962344,4
1910155003,1422646676,4
1724328030,1606625424,4
1762823499,1301962344,4
1226087565,1862724187,4
1398193263,1301962344,4
1299607346,1731141767,4
1301711481,1958703743,4
1209390526,1731141767,4
1749839110,1606254367,4
1933505426,1301962344,4
1783454352,1731141767,4
1210295875,1606625424,4
1389988104,1804905770,4
1428907452,1606625424,4
1197163972,1606254367,4
1189544175,1301962344,4
2139649532,1301962344,4
2126832897,1606254367,4
1967801113,1422594647,4
1022057299,1301962344,4
1301711481,1606625424,4
1187620806,1422646676,4
1400689598,1606254367,4
1862724187,1215292658,4
1431984440,1862724187,4
1211572646,1614269632,3
1529309353,1309409559,3
1896611644,1668678283,3
1345902394,1731141767,3
1937835642,1190986829,3
1735387179,1731141767,3
1525546583,1301962344,3
1350062112,1606625424,3
2044323688,1731141767,3
1394845916,1731141767,3
1804905770,1668678283,3
1681625609,1668678283,3
1416460877,1301962344,3
1292529257,1862724187,3
1934692554,1190986829,3
2044323688,1301962344,3
1215292658,1215292658,3
1343512727,1958703743,3
1822184731,1606625424,3
2076316402,1731141767,3
1949630835,1910155003,3
1889704835,1731141767,3
1568954471,1731141767,3
1332218554,1422646676,3
1659372417,1731141767,3
2083183611,1301962344,3
1952352648,1301962344,3
1114912074,1215292658,3
1284266233,1301962344,3
1564012790,1215292658,3
1768292617,1215292658,3
1226087565,1606625424,3
2138279330,1190986829,3
1325790097,1731141767,3
1114912074,1309409559,3
1955744074,1731141767,3
2062115314,1668678283,3
1900950642,1731141767,3
1325790097,1301962344,3
1612374133,1731141767,3
1946385696,1422646676,3
1804905770,1422594647,3
1696677356,1772238161,3
1422229180,1606625424,3
2107083631,1731141767,3
1056710815,1731141767,3
1235541026,1731141767,3
1371186985,1731141767,3
1988365219,1731141767,3
1973090987,1301962344,3
1724328030,1772238161,3
1981139404,1997883763,3
1790041464,1606254367,3
1423337731,1606625424,3
1458480018,1772238161,3
1789080285,1301962344,3
1180918899,1606625424,3
1247173966,1731141767,3
1187620806,1958703743,3
1606625424,1422594647,3
1975151584,1731141767,3
1606625424,1422646676,3
1973090987,1606625424,3
1973090987,1804905770,3
1242796227,1614269632,3
1431984440,1668678283,3
1431984440,1731141767,3
1187620806,1323992627,3
2119114710,1731141767,3
1232057807,1731141767,3
1933330939,1731141767,3
1854480484,1731141767,3
1484150043,1731141767,3
1965258295,1606625424,3
1910155003,1606625424,3
1653444989,1668678283,3
2036802955,1606254367,3
2036724829,1731141767,3
1200002218,1958703743,3
1626824086,1772238161,3
1293573903,1301962344,3
1157614806,1215292658,3
1800274305,1606254367,3
1485965396,1422646676,3
1968472703,1301962344,3
1864210565,1301962344,3
1709145834,1731141767,3
1479416235,1422594647,3
1481782197,1731141767,3
1702600049,1731141767,3
1191128783,1731141767,3
1161666782,1772238161,3
2127327041,1731141767,2
2140125091,1215292658,2
2085605636,1958703743,2
1622021252,1862724187,2
2085605636,1731141767,2
2114185248,1731141767,2
1864887810,1862724187,2
2083183611,1400689598,2
1886181675,1606625424,2
1772238161,1309409559,2
1655979710,1606254367,2
1730235724,1606625424,2
1730235724,1862724187,2
1783986700,1422646676,2
1920759792,1731141767,2
1731141767,1772238161,2
1973090987,1668678283,2
1731195994,1731141767,2
1746498003,1301962344,2
1929617465,1862724187,2
1749839110,1731141767,2
1969251461,1215292658,2
1752947067,1606625424,2
