forward_from,forward_to,count
1860107178,1047936974,23
1041135072,1861575578,23
1430049599,1822184731,23
1768246235,1789080285,23
1863408603,1297324784,23
1790041464,1164844795,23
1795659112,1691914868,23
1823246910,2138279330,23
1192079756,1672536590,23
1555110835,1133714736,23
1009682794,1392668964,23
1628206758,1789080285,23
1187620806,1138409069,23
1822184731,1047936974,23
1777242868,1672425030,23
1604505617,1861575578,23
1371186985,1864210565,23
1750459307,1789080285,23
1371186985,1346263268,22
1650205084,1164844795,22
2107083631,1450478912,22
1572759472,1672425030,22
2117925150,2141331735,22
1119923066,1864210565,22
1210295875,1293573903,22
1125902924,1373385240,22
1613543687,1164844795,22
1594065391,1485965396,22
1678885383,1345902394,22
1226087565,1226087565,22
1572759472,1138409069,22
1422594647,1822184731,22
1102263172,1789080285,22
1759724465,1331740093,22
1803626942,1161666782,22
1271015481,1665378999,22
1670989250,1665378999,22
1606254367,1572759472,22
1377364871,1665378999,22
1864210565,1371186985,22
1441470420,1441470420,22
1968495586,1894228419,22
2036724829,2141331735,22
1442608291,1702600049,22
2052751251,1781480731,22
1394845916,1937835642,21
1763449428,1210295875,21
1823246910,2141331735,21
1560954316,1572759472,21
1373385240,1827750862,21
1695241183,1161666782,21
1400689598,2141331735,21
1822184731,1346263268,21
1228474199,1856125821,21
1768292617,1338799036,21
1189544175,1702600049,21
1182038013,1450478912,21
1768292617,1138409069,21
1192043022,1346263268,21
1891165770,1856125821,21
1396523026,1394010098,21
1322201893,1187228866,21
1301962344,1827750862,21
1190986829,1232057807,21
1006487902,1827750862,21
2068377513,1919213412,21
1041604931,1672536590,21
1309409559,1653555472,21
1801395955,2141331735,21
1416460877,1702600049,21
1139617484,1789080285,21
1187620806,1540400395,21
1635862402,1572759472,21
1471822980,2141331735,21
1606254367,1702600049,21
1467139681,1458480018,21
1783986700,1702600049,21
1236944076,1572759472,21
1827750862,1967801113,20
1792208340,1789080285,20
1795594413,1861575578,20
2089281650,1702600049,20
1927537940,1362880422,20
1507630146,1822184731,20
1979415966,1559120377,20
1140591136,1540400395,20
1228474199,1161666782,20
1292629765,1676275372,20
1220769358,1187228866,20
1326040001,1535105594,20
1655979710,1487229384,20
1443662736,1822184731,20
1540983927,1458480018,20
1113698239,1525546583,20
1310984791,1626824086,20
1214168367,1572759472,20
1226087565,1653555472,20
1059496714,1331740093,20
1386971792,1277225967,20
1837429622,1458480018,20
1429623715,1373385240,20
1681625609,1742545516,20
2044323688,1702600049,20
1485363608,1277225967,20
1422646676,1730235724,20
1249969478,1894228419,20
1594065391,1559120377,20
1620985890,1816554154,20
1317980629,1525546583,19
1422594647,1182038013,19
1735387179,1735387179,19
2092795368,1362880422,19
1006487902,1394010098,19
1315025023,2141331735,19
1172691660,1382991987,19
1172517043,1822184731,19
1635046106,1894228419,19
1295601717,1394010098,19
1182038013,1572759472,19
1670989250,1413206785,19
1293007868,1665378999,19
1852104526,1394010098,19
1124968543,1702600049,19
1297056685,1702600049,19
1322761363,1540400395,19
2018342810,1506450597,19
1361492151,1187228866,19
1653555472,1535105594,19
1961625009,1203435111,19
1961625009,2133335868,19
1606625424,1422229180,19
1570200651,1691914868,19
1899735321,1394010098,19
2009607038,1002241008,19
1138409069,1702600049,19
1754320525,1138409069,19
1907259331,1676275372,19
1653555472,1702600049,19
1896949650,1447433852,19
1463866355,1458480018,19
1781480731,1789080285,19
1351886959,1702600049,19
2138279330,1702600049,19
1569413723,1856125821,19
1775811629,2141331735,19
1549889093,1758476679,19
1229525984,1458480018,19
1155189272,1182038013,19
1081917741,1751817204,19
1979415966,1135598718,19
1681625609,1164844795,18
1381044150,1676275372,18
2108659107,1919213412,18
1161666782,1676275372,18
2037413173,1745302615,18
1247747221,1002241008,18
1102335963,1373385240,18
1710358101,1863408603,18
1883849128,1161666782,18
1847014865,1789080285,18
1534529260,1346263268,18
1310984791,1861575578,18
1734047722,1968986365,18
1281174886,1569413723,18
1172517043,1295914050,18
1847269071,1124120155,18
1345902394,1838373177,18
1443809874,1346263268,18
1264004317,1405149934,18
1957004356,1626824086,18
1982704848,1601538905,18
1101425425,1277225967,18
1982704848,1164844795,18
1264004317,1495967019,18
1929480806,1161666782,18
1713927523,1968472703,18
1666013437,1164844795,18
1816554154,1816554154,18
1637791626,1569413723,18
1699619673,1676275372,18
1152991908,1569413723,18
1422594647,1672425030,17
1988365219,1138409069,17
1590171687,1071495228,17
1889465371,1626824086,17
1597987792,1458480018,17
1182626340,1702600049,17
1929617465,1614041121,17
1462876169,1822184731,17
1419769554,1861575578,17
1462876169,1789080285,17
1456081291,1796884368,17
1458480018,1861575578,17
1795594413,1346263268,17
1245777992,1539622584,17
1284266233,1572759472,17
1491045147,1829562643,17
1549737782,1500171387,17
1274886303,1822184731,17
1790041464,1681625609,17
1560684570,1458480018,17
1197163972,1047936974,17
1189544175,1781480731,17
1562153282,1894228419,17
1485083686,1184692987,17
1264004317,1071601736,17
1958703743,1138409069,17
1184107842,1450478912,17
2009607038,2048622968,17
1847269071,1331740093,17
1286543091,1653555472,17
1187620806,1373385240,17
1612374133,1689636108,17
1478055736,1458480018,17
1314529897,1568954471,17
1184886221,1346263268,17
1247747221,2048622968,17
1423337731,1316560023,17
1187620806,1416828377,17
1244275202,1751817204,17
1125902924,1102335963,17
1653139172,1161666782,17
1641196056,1894228419,17
1045643962,1481402689,17
1709192717,1321593888,17
1689152472,1161666782,17
1161666782,1861575578,17
1107725359,1572759472,17
2118116951,1781480731,17
1681625609,1572759472,17
1665378999,1047936974,17
1672536590,1528487044,17
1050705737,1229220511,17
1009749057,1672536590,17
1122397130,1822184731,16
1428907452,2141331735,16
1263329925,1405149934,16
1866940431,1569413723,16
1441594855,1297324784,16
1223816678,1164844795,16
1781480731,1392668964,16
1266934958,1478177369,16
2027215192,1894228419,16
1292629765,1525546583,16
1405149934,1822184731,16
1284935867,2062115314,16
2103145822,1822184731,16
1529309353,1551672873,16
1528487044,1047936974,16
1445581228,1346263268,16
2139976353,1702600049,16
1640427825,1450478912,16
1009749057,1822184731,16
1715841217,1201925467,16
1517028838,1665378999,16
2053511822,2141331735,16
1621241134,1450478912,16
1641196056,1539622584,16
1418626942,1676275372,16
1182038013,1373385240,16
1886181675,2048622968,16
1967360896,1676275372,16
1424736026,1382842129,16
1350325938,1822184731,16
1662934043,1539622584,16
1650359602,2141331735,16
1694566316,1894228419,16
1371670256,1184692987,16
1052310610,1702600049,16
1074511071,1676275372,16
1660664068,2133335868,16
2049543182,1827750862,16
1422646676,1485965396,16
1704102155,1861575578,16
1462876169,1540400395,16
1971363005,1789080285,16
2050894210,1859830582,16
1204644045,1789080285,16
1606254367,1742545516,15
1827750862,1373385240,15
1472202966,1789080285,15
2050894210,2141331735,15
1621241134,1863408603,15
1358752121,1745302615,15
1478055736,1569413723,15
1831249479,1540400395,15
2091419976,1735887765,15
1193423105,1569413723,15
1621241134,1175564678,15
1362880422,2138279330,15
1929617465,1653555472,15
1847269071,1822184731,15
1392759909,1348569984,15
1306341782,1002241008,15
1455769876,1373385240,15
1886181675,1002241008,15
1378333145,1382842129,15
1820248920,1187228866,15
1691914868,1691914868,15
1479930880,1540400395,15
1478768559,1382991987,15
1322761363,1478177369,15
2001231890,1572759472,15
1846681476,1316560023,15
1882085159,1297324784,15
1882085159,1102335963,15
1847014865,1277138224,15
1456081291,1540400395,15
1309409559,1485965396,15
